Transaction_id,Customer_id,Amount,Transaction_type,Longitude,Latitude,Transaction_Timestamp,Hour_of_Day,Day_of_Week,IP_Address,avg_spending,avg_transaction_count,Fraud
7c3203cf,033150,7805.52,Transfer,-69.231597,63.518552,2024-11-12 14:58:19,14,1,87.163.210.66,1124.39,48,1
0b8e89c0,b41739,4909.15,Transfer,-46.160589,0.341242,2025-01-10 23:44:42,23,4,208.130.106.227,4326.11,48,1
e80b0ebf,d363af,7002.66,Transfer,31.041712,19.480843,2024-05-23 03:22:08,3,3,144.142.120.56,431.31,2,0
71553917,4ec2cf,9228.83,Transfer,-0.275384,-65.771895,2025-02-20 00:59:54,0,3,176.85.136.25,4875.14,41,1
ddd2d61c,ad6955,2712.48,Payment,-120.07208,52.398974,2025-01-25 17:11:26,17,5,69.158.146.246,2004.12,29,0
579dba6e,c6f58a,5885.64,Transfer,-136.386607,38.628386,2024-11-01 09:50:52,9,4,148.212.208.228,2541.32,36,1
525fb9a1,1e03b0,9926.65,Withdraw,-124.780281,-24.606519,2024-04-03 04:06:56,4,2,156.90.29.192,4060.7,32,1
83e5bd16,cff6cd,9255.52,Withdraw,-174.069053,-60.93467,2024-08-22 05:08:13,5,3,150.193.35.32,114.81,41,1
8dc357f5,381edb,4032.3,Withdraw,-103.54504,-56.345348,2025-01-14 11:37:58,11,1,53.74.155.70,1374.78,33,1
35f96cdd,830cb3,6512.47,Transfer,124.4421,72.737493,2025-02-28 04:18:27,4,4,75.248.177.7,1647.94,21,0
d0c1ec1a,3296af,2437.6,Withdraw,-15.86984,-76.103063,2024-12-06 09:34:06,9,4,139.98.39.187,1982.43,39,1
7b2bcbc1,5eb8aa,5988.03,Transfer,-6.005409,-47.635758,2024-06-17 17:06:21,17,0,55.211.99.98,1310.06,27,1
a0ff6a5f,bd95e8,4348.05,Transfer,146.896943,-27.400293,2024-04-24 04:51:10,4,2,16.164.185.103,1662.56,11,1
05611b79,1c4658,9788.26,Payment,20.936788,-18.882444,2025-02-11 23:11:07,23,1,31.104.225.245,269.89,10,1
3f5034a4,9d4c56,3486.03,Transfer,77.859874,80.174978,2024-04-10 06:20:21,6,2,14.78.117.103,3784.0,7,1
08232419,762811,8242.58,Withdraw,159.157096,-57.996964,2024-09-15 19:23:12,19,6,51.112.239.151,4910.2,2,1
b5e18a15,29ff7f,8457.11,Payment,-26.574626,52.624785,2024-04-19 16:17:26,16,4,33.234.52.196,3700.86,26,1
106138b1,401c53,7032.52,Transfer,160.301244,14.969289,2024-08-23 23:22:01,23,4,161.153.68.48,1012.46,28,1
4d8af7bd,637b1a,3837.32,Transfer,118.849536,34.645667,2024-07-20 13:06:30,13,5,86.14.188.224,3821.65,40,1
3d3901d7,48a74c,9912.51,Payment,41.873596,-74.376693,2024-04-02 16:55:46,16,1,156.126.208.83,164.34,14,0
8119503b,a568b5,9921.49,Payment,-23.929081,-2.844613,2024-04-07 18:47:25,18,6,122.11.11.9,1538.37,44,1
87870b45,97e2c0,6598.68,Transfer,47.323943,89.700321,2024-11-20 15:14:14,15,2,215.116.241.157,2287.53,33,1
0676cb01,5b3f49,8032.91,Withdraw,-95.29371,24.105939,2024-03-31 07:40:32,7,6,24.72.208.173,1818.94,10,1
ea7c1e94,83022e,7447.77,Payment,-17.655706,87.500346,2024-11-12 02:46:41,2,1,179.119.102.199,2268.75,31,1
0a1905b3,9eee0a,1599.39,Withdraw,46.419262,39.219195,2024-12-16 00:56:17,0,0,119.84.90.73,4095.2,35,0
58b61aa0,3d25a2,6265.12,Payment,68.232737,-89.30866,2025-03-23 00:13:09,0,6,160.17.132.208,1907.05,19,1
3ce9796c,d6e385,7214.97,Transfer,-39.659606,-9.936312,2024-09-22 15:28:01,15,6,4.151.34.117,106.85,14,1
d8dffe62,f51017,7371.71,Transfer,-7.762146,25.936446,2025-03-13 11:59:45,11,3,190.255.206.87,636.59,32,1
c4c386de,dd90aa,3650.58,Withdraw,-76.292978,-60.633491,2024-11-19 09:05:28,9,1,125.229.74.135,4317.08,41,1
22a21819,122d70,7286.23,Payment,153.409125,-26.739329,2024-11-24 05:28:17,5,6,27.26.132.215,1817.02,41,1
3cd25532,a01e86,4251.45,Withdraw,81.788178,55.042162,2024-11-21 17:40:46,17,3,120.173.225.76,1358.89,18,0
4c57a3e3,0ace83,2520.99,Transfer,-169.708098,-68.286017,2024-07-10 05:52:14,5,2,208.0.18.178,3693.37,20,1
c07d4c6c,08e398,4979.85,Payment,-141.868061,16.167102,2025-03-21 05:30:58,5,4,215.136.31.227,1976.68,17,1
2028e9d9,a85c0b,6000.88,Transfer,-127.89732,65.276215,2024-08-06 01:07:17,1,1,168.213.153.54,387.37,41,1
dad9e378,d2fef9,8302.13,Withdraw,9.041453,43.411045,2025-01-18 08:10:01,8,5,185.72.123.176,1503.95,26,1
88888370,71ec4c,1288.82,Transfer,145.807238,8.51928,2024-05-24 10:25:25,10,4,151.75.48.205,3371.66,13,1
3cdb4562,8699c0,9256.1,Transfer,-161.640754,-2.020808,2025-03-26 05:32:40,5,2,94.91.48.152,896.36,11,1
be133db4,f99f65,6130.9,Transfer,132.02797,76.829553,2024-11-29 20:34:17,20,4,145.132.216.245,1891.88,36,1
0a1d209d,b3acb8,6429.61,Withdraw,-126.435148,60.552026,2024-04-22 04:35:53,4,0,19.169.16.194,1948.5,10,0
65ea431b,b361e3,7005.37,Transfer,-23.410192,89.200614,2024-06-11 23:51:42,23,1,10.1.218.86,4814.61,39,1
626f9840,f8815b,3857.92,Payment,-94.043807,22.3434,2025-01-16 20:48:50,20,3,25.199.226.72,4436.07,30,1
60782e5f,99dbe3,4612.24,Transfer,103.631603,-4.031904,2024-09-23 16:20:45,16,0,117.39.184.209,4387.87,24,1
1e92c89c,8ea6da,7007.44,Transfer,-39.843515,49.256567,2024-04-15 15:35:58,15,0,98.4.11.247,3854.49,16,1
ce7719a8,974956,4578.78,Withdraw,95.828977,15.677578,2025-03-12 09:06:57,9,2,51.240.35.22,2027.01,12,0
3e332984,d511f9,6972.79,Transfer,64.440857,-45.181024,2024-05-28 12:06:45,12,1,119.163.96.144,814.07,36,1
c09ce255,aac87b,5288.18,Transfer,-36.948053,-58.136856,2024-08-21 04:38:01,4,2,179.157.23.48,3359.88,39,1
9acf071d,86df64,8126.54,Transfer,178.296136,6.366666,2024-11-15 19:37:32,19,4,82.12.45.67,794.77,12,1
30f32624,cda826,8479.67,Transfer,-168.429229,-8.659975,2024-12-29 13:06:49,13,6,176.211.117.245,1319.67,11,0
1c4ab33b,1a4271,5587.93,Payment,41.08587,22.956116,2024-12-17 12:53:50,12,1,7.169.29.0,4419.66,20,0
a43e79fd,d70422,2679.22,Withdraw,-100.540611,-4.550503,2024-08-25 19:58:54,19,6,98.33.98.234,4414.41,22,1
73705913,c81143,3127.53,Withdraw,96.72307,66.920344,2024-08-21 21:54:36,21,2,10.161.204.0,1172.29,20,1
7d16b3ce,74ed45,376.82,Withdraw,-12.735814,14.626485,2024-11-29 16:18:07,16,4,190.99.130.214,210.82,7,1
d0472b85,efd358,6303.09,Transfer,96.775454,-76.196662,2024-04-05 08:17:08,8,4,13.21.156.103,4762.52,44,1
a58e9e0c,0294e3,5679.77,Payment,64.43925,19.997628,2024-12-24 10:45:48,10,1,137.40.126.21,795.01,44,1
4748c6f7,1489c6,2892.24,Transfer,-86.922821,-12.771012,2024-05-08 00:33:01,0,2,70.57.218.111,4951.68,6,1
a3c049df,5cd4ff,4163.78,Withdraw,-144.396805,74.784508,2025-01-23 07:08:52,7,3,186.7.58.148,580.6,18,1
4a46c811,0d0e29,733.82,Transfer,-2.376929,34.242426,2024-05-18 09:21:47,9,5,55.205.200.157,1070.52,2,1
a5ab3094,16593f,2315.35,Transfer,124.830423,86.851498,2024-05-12 22:54:59,22,6,150.33.56.74,2700.84,4,1
20e4833b,3b5493,5361.06,Transfer,-139.304106,-45.931463,2024-09-15 00:57:32,0,6,69.203.13.123,2016.33,35,1
fbf9f994,b1c6f4,5975.72,Withdraw,-16.67119,-46.013818,2025-03-07 07:02:47,7,4,120.88.107.208,3269.2,3,1
f62ab162,f3acb9,9588.66,Transfer,122.714681,-7.881083,2024-08-18 15:24:40,15,6,139.66.208.220,3232.36,24,0
5274ba1c,8ca4d7,1750.96,Payment,-87.627795,-60.538858,2024-07-29 08:45:49,8,0,7.108.111.203,4990.86,44,0
66f96d85,2a7b02,2956.05,Payment,-69.948386,-43.972913,2024-10-25 16:52:41,16,4,158.74.79.191,3762.25,49,0
b998e3ee,418e58,2768.85,Payment,-136.671446,-13.371377,2024-08-02 00:35:27,0,4,1.69.156.52,1510.82,12,1
567e3aa0,a87dd8,680.73,Withdraw,-56.258097,31.610513,2024-12-22 14:58:36,14,6,124.241.73.113,333.79,42,1
0bef436d,4579ef,2544.79,Payment,28.20139,68.724158,2025-02-19 03:20:59,3,2,115.156.225.181,653.13,30,1
9503f119,bc13fe,4853.75,Transfer,-131.150057,-29.238565,2024-11-15 19:07:33,19,4,82.189.198.198,3647.19,18,1
278517aa,f68c0f,8655.47,Withdraw,19.754302,-22.066541,2024-12-12 08:05:35,8,3,208.159.87.32,3516.02,17,1
977a3e52,38c46f,8815.94,Transfer,111.941172,29.484944,2024-06-24 06:03:30,6,0,63.76.206.105,953.87,40,1
1ede56cf,bd502c,2655.05,Withdraw,113.519754,-14.412992,2025-03-18 21:18:43,21,1,216.18.221.191,1437.0,15,1
0f396c63,31adb7,4032.36,Transfer,94.646283,36.068529,2024-07-23 05:26:59,5,1,163.131.224.213,2579.48,37,1
e3965d55,462dfe,4028.35,Payment,24.050329,-65.23759,2024-07-22 10:29:00,10,0,169.28.103.82,3879.38,41,1
720bc142,e9aa64,9772.81,Transfer,-44.972503,2.371142,2024-11-25 08:48:14,8,0,10.102.56.14,158.15,14,1
118780fa,97e6ad,9343.18,Withdraw,-78.798527,-49.813319,2025-02-11 12:47:24,12,1,77.47.44.17,2257.89,9,1
f424d555,f045de,4959.07,Transfer,97.41936,42.280234,2024-05-04 18:43:56,18,5,122.133.182.65,679.34,47,1
2e6e20df,63dedf,7257.73,Payment,3.275435,15.030613,2024-08-10 00:23:07,0,5,82.214.172.246,99.24,35,0
b39fcefc,0de9b4,8911.84,Payment,-77.74403,-51.991907,2024-08-06 17:11:29,17,1,62.229.226.123,1863.78,11,1
0d279fc0,42386a,229.77,Payment,-168.115693,-49.601481,2024-10-15 09:27:27,9,1,157.172.182.196,4661.81,31,1
01df8415,6e0907,2018.7,Payment,120.658553,49.499956,2024-12-21 12:19:33,12,5,171.101.228.120,4132.76,24,0
e288f624,6d2593,9198.1,Withdraw,114.484637,-37.83643,2024-11-29 20:08:44,20,4,70.75.72.3,845.89,35,1
bd9c57a1,cdec8d,9031.17,Withdraw,-82.563725,-51.098297,2025-03-29 10:03:11,10,5,195.122.46.142,1229.79,32,0
4fbe1637,d07967,4339.04,Transfer,91.74919,-84.342267,2024-05-06 11:53:35,11,0,213.135.100.181,1503.69,16,1
c4327ae8,075ae7,827.25,Transfer,-116.497647,61.894722,2024-05-18 15:10:38,15,5,91.204.152.19,1913.1,8,1
eca2f571,5b23c1,5675.24,Withdraw,-126.734638,-53.185884,2024-11-02 21:11:48,21,5,177.37.170.125,2318.86,24,1
73b82549,24abe4,1851.6,Withdraw,-80.094411,50.87542,2025-01-05 23:56:23,23,6,110.232.118.218,3991.13,4,1
30da137a,16bb3e,1547.63,Withdraw,10.292914,-60.668347,2024-11-03 23:42:46,23,6,177.230.168.91,1615.18,41,1
d29b90d4,bbc5c1,6777.1,Transfer,108.66438,27.032945,2024-11-19 22:24:42,22,1,52.177.21.236,1919.15,44,1
05b6c7ec,4cf615,8541.13,Withdraw,-135.934855,-10.371585,2024-07-22 23:37:01,23,0,9.78.65.4,2066.45,25,1
dc97216b,14b694,4292.25,Withdraw,-158.466846,-23.435083,2024-06-24 23:47:59,23,0,173.78.50.65,2719.16,4,1
0492db30,008dc2,8577.48,Withdraw,131.186185,-3.215161,2024-11-02 19:32:24,19,5,34.143.167.82,3397.35,43,0
98d89d78,1fdc07,1798.22,Withdraw,115.991855,-31.065636,2024-08-15 13:52:55,13,3,162.80.246.52,1420.96,14,1
c50577c4,9f5b91,7013.35,Transfer,43.381344,22.713217,2024-12-27 12:35:11,12,4,185.188.219.192,2453.83,46,1
2bba3840,1a8719,1367.18,Withdraw,-179.632489,39.850743,2024-11-23 20:17:35,20,5,141.91.33.62,2152.73,48,1
f17e3459,00f656,3481.74,Transfer,-165.875411,37.577722,2024-07-13 13:13:35,13,5,201.176.223.110,1030.1,10,1
bcdaaab6,25bca5,6890.76,Transfer,-18.681526,11.333848,2024-09-03 11:13:36,11,1,11.63.4.121,125.59,22,0
83f06943,3c0d5f,1459.69,Payment,18.514658,-70.95466,2024-07-17 10:55:57,10,2,91.174.215.173,4165.2,37,1
a1307b71,ff3f6b,3718.8,Transfer,141.799344,72.065092,2024-08-25 23:57:28,23,6,174.215.187.234,628.4,8,1
ca8eb12a,6c61ca,3081.12,Withdraw,-84.179706,-50.78294,2024-09-15 04:05:45,4,6,132.0.240.96,1228.61,22,0
db17d24c,14fc3e,9899.96,Payment,66.155583,77.244546,2025-01-01 08:08:59,8,2,195.37.6.2,2867.88,20,0
24e17653,446322,6246.23,Transfer,127.289682,23.09673,2025-01-17 08:49:26,8,4,9.49.231.251,3706.74,31,0
05251dcc,a06cb6,8825.72,Withdraw,-146.961692,7.848668,2025-01-30 02:41:45,2,3,9.164.75.11,2678.91,22,0
01d20023,71afd6,8577.18,Withdraw,62.700859,-67.579714,2024-06-30 06:46:36,6,6,13.80.32.103,3368.54,18,1
d749efd1,1e9c26,2243.63,Payment,108.525272,63.549169,2025-01-31 08:41:46,8,4,133.139.134.84,663.51,34,1
50b27df5,cfe627,7829.38,Withdraw,179.995522,61.489161,2024-04-20 02:30:01,2,5,34.133.151.120,2733.33,12,0
af5407de,e9e68c,55.34,Payment,-10.573074,-80.90047,2024-12-05 21:17:16,21,3,110.255.233.216,4801.55,28,0
def218d2,d5d4bb,863.62,Withdraw,-17.797653,-87.201246,2024-05-05 01:16:01,1,6,38.79.71.32,3183.42,21,1
e0a7106b,fef251,7854.72,Payment,32.414752,40.757268,2024-12-13 08:31:18,8,4,48.35.89.214,466.39,24,1
dac08ba8,7b3ab7,669.8,Payment,-48.294743,86.433376,2024-12-04 23:26:36,23,2,221.81.174.180,2800.6,28,1
794344a1,b14a9d,9130.81,Transfer,-101.462435,-60.772314,2024-11-12 19:37:29,19,1,18.89.148.85,668.59,27,1
6f267c0d,2093a3,604.3,Payment,133.639852,47.163862,2024-11-05 00:11:55,0,1,87.84.110.19,349.97,35,0
c512ad17,a77152,1175.15,Transfer,-175.276301,-9.860897,2024-11-05 17:28:55,17,1,75.193.32.142,481.97,24,1
a5bd4cea,966d72,7130.88,Transfer,75.916292,11.252412,2024-11-08 06:35:10,6,4,102.64.86.93,4926.29,34,1
060734c4,1bfd49,7094.59,Withdraw,33.190262,-50.064632,2025-01-14 00:05:49,0,1,85.232.236.254,2209.36,26,0
e2bb9649,76f714,3179.15,Payment,-9.469084,-11.874147,2024-11-18 15:33:23,15,0,164.79.194.190,2737.22,6,1
8a6c2598,2627ac,9599.0,Transfer,12.926495,-84.07774,2024-09-10 04:48:02,4,1,94.163.201.115,3913.49,17,1
f08622d6,dc29e1,951.63,Transfer,167.07459,-53.477603,2024-11-12 22:47:44,22,1,193.171.132.148,2540.26,14,0
bbd2c9fe,fc2ae6,4595.64,Transfer,160.350812,23.4763,2024-10-17 11:34:25,11,3,191.241.114.165,789.14,6,1
b67798a5,cf3d79,1033.28,Payment,147.64202,72.528599,2024-05-08 16:37:23,16,2,207.81.206.147,1470.05,17,1
ea4e0885,8bb115,5257.38,Payment,-117.905923,-43.599143,2024-09-24 01:32:01,1,1,159.244.179.187,4767.26,20,0
393abc5e,ec435c,9951.26,Payment,173.477786,-5.004893,2024-11-17 06:16:25,6,6,81.244.187.63,2047.04,38,1
6f682100,17d65c,8726.09,Transfer,-176.322376,80.829337,2025-02-11 16:42:53,16,1,198.22.248.123,642.86,44,1
385188ec,cf6273,3624.33,Withdraw,-113.375755,56.9077,2024-09-08 06:49:39,6,6,56.31.212.105,3169.65,10,1
9a2bdb6e,a6e8de,3855.16,Transfer,87.61539,-47.936742,2024-08-02 17:20:39,17,4,91.152.204.205,2460.19,37,1
7115b4cf,07f52f,8553.31,Transfer,91.743636,-34.10014,2024-07-22 08:54:24,8,0,124.202.193.98,642.86,31,1
a16ec03b,8b68d6,2746.01,Payment,71.974061,26.864919,2024-09-23 05:33:07,5,0,188.176.214.244,912.12,45,1
ab4fc22f,0f99e2,8176.21,Transfer,-18.510871,59.850481,2024-06-10 06:53:47,6,0,106.250.85.197,1031.93,40,0
8f40bd04,953563,1391.79,Transfer,56.381675,23.379712,2024-05-15 18:50:10,18,2,121.228.166.142,1325.55,7,1
7c92d28f,98ccd5,6058.11,Payment,-171.653601,47.679506,2024-04-24 22:47:56,22,2,3.149.23.88,1402.36,25,1
91cf68ce,826ec2,4894.2,Transfer,47.434992,-2.527807,2025-02-12 12:26:26,12,2,119.57.155.1,3899.5,23,0
6f408c9d,6e9602,4807.66,Payment,100.400046,54.7662,2024-08-17 00:26:10,0,5,179.135.180.149,3409.38,28,0
5588d5a8,2e424f,6527.46,Withdraw,109.838496,33.542842,2024-05-26 23:31:17,23,6,160.72.78.84,4216.4,44,1
c10a8556,0e41a1,4999.77,Transfer,104.847764,-36.743611,2024-05-14 01:40:25,1,1,123.247.201.195,3842.28,36,1
5d164076,a3fb3e,7486.36,Payment,-122.063724,-86.0318,2024-05-05 23:20:40,23,6,44.109.158.63,3638.32,13,0
4722387b,607746,5521.58,Payment,-148.639439,61.495914,2024-11-28 12:06:21,12,3,164.209.18.48,846.85,26,1
e25859e9,9fd4aa,5893.34,Transfer,171.912832,-33.73495,2024-10-27 17:07:35,17,6,202.141.121.54,549.27,13,1
67131ea3,69981b,3691.53,Withdraw,21.666774,2.271896,2025-03-15 21:25:43,21,5,168.119.174.93,1154.88,30,1
c633cbdf,a3fd81,8839.16,Payment,-104.719742,73.163167,2024-10-31 02:13:37,2,3,129.130.136.243,4318.25,7,1
79b331fe,51ff0b,357.42,Transfer,-132.17003,10.759757,2024-06-13 07:10:24,7,3,142.146.32.137,1405.0,20,0
b8d14c57,cfc189,5623.75,Payment,80.728998,-34.791589,2024-05-03 03:18:33,3,4,130.211.30.141,2681.67,12,1
c3d2892e,7bb319,8259.85,Transfer,152.866521,83.149564,2024-09-26 11:16:37,11,3,44.179.181.107,2856.65,31,1
086b87dc,197329,4561.54,Transfer,-46.559394,-67.985188,2024-12-15 16:29:14,16,6,152.240.166.251,4232.37,33,1
ba6ddb09,9a8e61,3548.91,Withdraw,-142.388989,27.48038,2024-06-04 10:58:10,10,1,43.173.33.47,2818.84,35,0
1a92e2bd,d13108,5183.95,Withdraw,145.838072,70.056399,2024-07-04 16:14:25,16,3,212.43.72.62,718.87,26,1
22055cfd,63ceef,5468.28,Withdraw,65.72558,-2.870165,2025-01-22 02:58:14,2,2,155.99.126.87,4356.79,15,0
3b77fd48,4feaf5,2647.06,Transfer,-121.8431,-42.734814,2025-01-03 18:47:02,18,4,33.24.177.90,1945.62,45,1
cfa4c4c4,db9521,6045.25,Withdraw,158.676059,-45.489758,2024-11-16 16:49:41,16,5,98.26.228.230,3818.7,35,1
20efe92b,ce7519,2974.06,Transfer,-60.037001,2.866628,2024-05-15 23:27:58,23,2,167.28.160.81,1410.56,49,1
41e5da90,5ba254,6017.4,Payment,-22.272636,-16.492571,2024-06-24 10:29:00,10,0,41.170.30.40,756.1,45,1
93f189b8,5285f5,3554.7,Transfer,61.82566,71.151111,2025-03-06 18:36:00,18,3,200.155.9.219,440.09,28,1
27878996,c3e5a9,3844.7,Payment,29.765582,19.770268,2025-03-05 01:25:21,1,2,87.2.250.199,60.45,10,1
8c682c4a,34b821,7506.33,Withdraw,101.77396,-28.013716,2024-05-27 10:30:49,10,0,88.139.231.243,3252.61,8,0
453f4ccf,b65a84,9101.98,Transfer,38.40802,-76.727835,2024-04-01 19:10:01,19,0,33.33.64.23,1535.71,3,0
590311c3,37e0e7,6936.69,Withdraw,60.08164,71.275925,2024-11-09 21:23:01,21,5,66.194.241.100,1526.54,7,1
ae238274,2ca389,2426.62,Withdraw,65.197059,-47.986471,2024-12-26 17:00:32,17,3,98.245.246.11,2059.37,7,0
4458f885,75d9f5,8443.65,Transfer,92.625558,84.996347,2024-10-01 02:04:21,2,1,181.4.30.63,2427.96,32,1
bdf6fb45,4050b9,4900.22,Payment,131.391137,0.607654,2024-09-16 00:42:00,0,0,116.202.172.65,1837.95,21,1
be11bcb8,e2ad5e,2948.46,Payment,148.121299,-5.156638,2024-09-09 20:05:52,20,0,63.231.214.133,4266.69,11,1
1632a00d,b7bf5a,3749.88,Transfer,-43.680622,-60.482777,2025-03-13 10:44:11,10,3,114.159.247.50,1057.64,44,0
fb91fc2d,d34d90,6696.83,Transfer,-167.665355,10.214852,2024-08-18 04:23:09,4,6,206.171.1.222,1709.85,13,0
86bb999a,201c71,7392.79,Withdraw,77.411717,77.560318,2024-10-13 19:44:27,19,6,187.190.169.186,4517.85,12,0
79124c24,99396c,549.21,Payment,143.04874,62.044547,2024-11-30 03:56:37,3,5,12.58.200.81,4529.44,28,1
09d6794d,857b57,4229.0,Withdraw,151.229813,46.905522,2025-02-19 05:37:45,5,2,31.169.4.104,2758.65,21,1
90a93595,901eaa,418.36,Payment,133.996819,-21.362663,2024-05-06 23:49:59,23,0,189.188.11.110,4333.33,32,1
e43ced4d,b1e7a9,8166.34,Withdraw,-6.417256,-80.181918,2024-10-05 00:58:45,0,5,70.182.10.177,4963.61,19,0
c6594ebe,fdec36,9194.66,Transfer,69.035795,-80.920661,2024-08-23 05:31:26,5,4,223.159.101.154,4376.68,3,1
e27e05d7,805908,2675.91,Withdraw,82.793111,56.51457,2024-08-30 17:09:05,17,4,48.244.184.104,2374.04,31,1
a82031e7,1c770d,6364.61,Transfer,-97.782961,83.847116,2024-06-27 16:17:58,16,3,95.207.10.51,4900.51,3,1
9a2154c6,9dbe73,5188.26,Withdraw,170.635576,70.783749,2024-10-25 13:38:07,13,4,129.72.253.7,1423.32,49,1
b3c2a7e8,e2e467,8961.15,Payment,-164.250142,-58.674287,2024-12-20 07:54:59,7,4,157.73.100.49,3583.5,46,1
7df95a67,0701a1,6245.48,Payment,-68.252643,-22.421561,2024-11-02 23:17:48,23,5,157.74.255.140,1449.53,20,1
87b8f245,f317df,9639.52,Withdraw,-114.885411,22.153457,2024-08-17 18:25:06,18,5,96.14.53.203,428.86,20,1
e18daf1a,e3d8cc,4041.64,Transfer,74.065421,-78.817633,2024-10-22 15:21:06,15,1,70.194.138.214,3726.59,3,1
b5755b18,3fe31e,5422.76,Transfer,37.814914,-67.780003,2025-02-16 17:56:33,17,6,97.252.62.123,1840.64,32,1
e3f172c5,94f8cd,5103.85,Payment,46.452385,63.333246,2024-12-27 21:22:14,21,4,79.16.217.51,175.93,8,1
338bcd30,cf5f54,2735.06,Payment,-81.077031,-65.846978,2025-02-25 08:52:30,8,1,1.242.65.31,2768.39,42,1
e4b80bab,58905c,2240.92,Transfer,-62.220209,17.893196,2024-08-15 03:38:52,3,3,54.193.202.247,1203.27,7,1
77adfed1,d886a3,1447.55,Transfer,-28.741174,43.7077,2024-11-02 21:12:22,21,5,192.116.176.110,1783.24,13,1
3080215f,713d04,4491.49,Withdraw,-154.821578,-29.331292,2024-11-23 17:55:28,17,5,97.159.168.201,2399.78,30,1
d95031e5,377f80,8802.05,Withdraw,-179.571458,-65.262449,2025-01-02 07:17:35,7,3,42.180.46.109,3376.32,11,1
03ebdc27,b5eb0a,7029.43,Transfer,14.600352,11.208365,2024-12-16 05:03:51,5,0,140.97.228.128,654.62,39,0
aa7dd79a,c94126,7591.18,Payment,-23.817883,86.086701,2024-08-03 04:39:06,4,5,58.141.136.26,1134.07,40,1
4fcc7e5d,3104c3,1380.52,Withdraw,-80.091667,-10.118831,2024-12-13 13:17:41,13,4,210.208.46.14,4266.7,37,1
c17060eb,14460f,6123.8,Withdraw,-90.215442,-9.56333,2024-08-29 21:07:09,21,3,29.189.95.255,4303.29,28,1
fe168944,580a8c,1657.82,Payment,-75.9309,67.712382,2024-11-22 04:51:19,4,4,202.161.55.209,2571.49,43,0
282c8701,331d17,5570.61,Withdraw,-119.005856,57.442311,2024-05-20 16:40:39,16,0,62.228.220.124,2458.76,26,0
9d69b6dc,1a9e7a,7142.12,Withdraw,-112.364625,-54.599738,2024-07-03 13:59:46,13,2,205.170.78.68,4848.59,34,1
6bbad14b,3c2646,8557.06,Payment,137.077993,-66.668798,2025-01-09 02:31:47,2,3,215.7.109.4,4213.47,42,0
f2a144b5,c411f9,8548.13,Payment,-53.911517,4.32215,2024-09-17 11:33:29,11,1,136.96.4.164,759.26,31,1
ad7197b0,014ca9,7241.16,Transfer,155.199076,83.806853,2024-10-26 02:27:29,2,5,175.167.190.180,807.39,21,1
2608a83f,83500f,8402.43,Withdraw,-112.520318,68.120474,2025-02-28 18:53:10,18,4,161.60.198.166,4421.17,39,0
2f4f2bc2,7ddaa2,3586.62,Withdraw,137.669553,62.816422,2024-07-18 02:15:52,2,3,139.209.192.216,2083.86,16,1
89821154,29930c,7941.67,Transfer,118.54809,88.239579,2024-08-13 06:36:46,6,1,158.160.73.40,2793.13,15,1
9730aeeb,f2e824,19.23,Payment,67.760388,-83.536653,2024-08-10 17:20:35,17,5,4.10.16.101,4472.41,41,1
aed368df,add1cc,1422.33,Transfer,-32.263726,22.388189,2024-08-16 18:21:53,18,4,52.192.8.238,4524.66,15,1
2ff821cb,332213,4452.8,Payment,174.041242,-8.226163,2024-07-13 05:10:15,5,5,91.100.127.36,4562.52,18,1
1872a5f4,74bb5d,2572.79,Withdraw,114.736377,81.201461,2024-10-01 02:05:08,2,1,208.60.200.198,4615.83,12,1
18f314ab,a8e8b9,5780.35,Transfer,-98.325259,-60.521223,2024-10-01 00:52:17,0,1,34.184.154.49,4438.4,44,1
a1dbdeb2,17c047,2840.37,Withdraw,-123.939611,49.33521,2024-11-12 21:02:36,21,1,106.35.232.116,1085.06,20,0
e14aa505,e46b1e,1277.09,Withdraw,114.418259,59.453036,2025-01-26 10:02:12,10,6,161.246.173.0,4641.64,19,1
29fde1e3,8c7862,528.95,Transfer,97.050869,53.781313,2025-01-16 20:13:26,20,3,161.148.255.219,2100.88,35,1
9d83b486,ba7104,3031.22,Withdraw,-75.563968,-16.467304,2025-01-09 10:04:25,10,3,68.165.34.146,633.3,40,1
2eae0d46,ef9b49,4906.86,Withdraw,-31.738903,67.057507,2024-06-05 07:37:53,7,2,8.131.60.233,117.48,32,1
34d0ba37,66868c,4016.57,Transfer,-140.203377,-78.42552,2025-01-07 06:08:34,6,1,15.218.194.172,4422.14,18,1
250d762f,c90860,2431.16,Payment,-62.526841,79.946638,2024-05-01 20:08:00,20,2,173.96.22.204,2750.29,29,1
1c09bee8,4316e5,5697.24,Withdraw,150.840588,43.673782,2025-01-10 18:08:42,18,4,47.66.33.74,3125.08,43,1
cf8525ce,56ffad,7266.98,Withdraw,-105.808905,-82.252429,2024-11-26 18:48:42,18,1,131.153.248.85,3944.44,46,0
41072b25,be2f7a,5365.82,Withdraw,106.87434,-59.831997,2024-05-10 21:10:41,21,4,1.168.231.173,4689.75,28,1
019f694a,1a1454,5624.94,Withdraw,-165.617549,-6.016743,2024-05-28 01:15:31,1,1,94.63.50.36,2653.82,2,0
60aa36ab,2862cf,611.17,Payment,-19.242905,24.414319,2024-05-22 22:03:05,22,2,95.198.98.118,1501.91,11,1
